ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
52085,213.85,0.0082495,0.93223,3.5303,7.3332,5.3791,2.1356,0.66945,0.011894
43218,137.73,0.0013337,0.33859,2.3945,6.8763,6.563,2.9281,0.896,0.0021557
46328,426.56,0.0066972,0.41871,2.7925,6.975,6.0433,3.2032,0.55514,0.0055042
29604,50.945,0.00042592,0.82167,2.8244,7.0199,5.2031,3.3561,0.77375,0.00066664
24643,924.44,0.21982,0.5396,2.7323,6.9081,5.7043,3.1999,0.55226,0.14376
41301,610.98,0.0066379,0.50247,2.7269,7.2815,6.0106,2.9611,0.50505,0.0056892
31214,936.49,0.044207,0.58541,3.0622,6.5099,5.6748,3.4502,0.59951,0.073823
29318,536.92,3.1721,2.0743,2.6857,2.0404,2.4412,2.5254,2.5204,2.5404
26099,134.81,0.0044311,0.0033045,2.9805,7.2613,6.8651,2.879,0.0020188,0.0042981
36359,317.75,0.0068825,0.49826,2.9189,7.3966,5.84,2.9854,0.34793,0.0060711
25302,0,0,0,0,0,0,0,0,0
50852,136.78,0.00047297,0.71912,2.5309,6.0885,6.9556,3.1497,0.5551,0.00057724
9029,257.16,0.0068172,0.56479,2.7692,7.2336,5.8337,3.0588,0.52718,0.0058634
16965,87.493,0.0026049,0.0019187,2.912,7.427,5.9733,3.1667,0.51469,0.0017988
45536,0,0,0,0,0,0,0,0,0
26032,611.55,0.064463,0.5001,2.7078,7.115,5.7274,3.2028,0.61691,0.065454
29123,263.78,0.0099491,0.63475,3.0243,7.5043,5.6746,2.8313,0.30773,0.013086
34484,680.13,0.089335,0.6193,2.6217,6.983,6.0109,3.1326,0.4725,0.070591
11542,66.551,0.0060832,0.00513,3.5122,7.1005,5.1368,3.4984,0.73616,0.0047734
26728,565.04,0.080697,0.57548,2.8797,7.1643,5.7284,2.9263,0.64314,0.0019768
17930,916.46,0.0064584,0.6541,2.9138,6.7035,5.7785,3.1275,0.81094,0.0050836
18710,655.93,0.002761,0.42412,2.6577,7.1887,5.9502,3.253,0.52132,0.0021497
36435,97.38,0.003972,0.30947,3.1183,7.0648,5.5677,2.9958,0.93661,0.0033585
44494,55.063,0.001814,0.00051111,3.0536,7.5148,4.9482,3.3348,1.1452,0.0011106
37067,1168,0.0028566,0.49046,2.8823,7.2625,5.9914,2.8801,0.48806,0.0022577
3173,3.1837,0,0,0,0,0,0,0,0
22552,1414.8,0.0026927,0.52879,2.9612,7.02,5.9299,3.0469,0.50837,0.0021905
18261,798.17,0.0030305,0.57959,3.0939,7.1058,5.746,2.9075,0.56194,0.002231
8974,413.6,0.79793,1.0814,3.3886,6.2617,4.2657,2.871,0.8845,0.44929
47389,275.24,0.0068549,0.65326,3.0107,7.264,5.6512,3.0632,0.34477,0.0059612
23507,33.177,0,0,0,0,0,0,0,0
43012,11.939,0,0,0,0,0,0,0,0
9528,2531.9,0.19977,0.60254,2.6749,6.7136,5.747,3.1536,0.67983,0.22883
30891,938.88,0.00066574,0.61035,2.9945,6.574,6.0445,3.0064,0.74788,0.02159
22744,1181.7,0.23557,0.62785,2.6742,6.7837,5.6104,3.2382,0.60125,0.22888
39738,122.48,0.0067415,0.76637,2.6886,6.6219,5.8037,3.4403,0.66714,0.0052133
20588,352.39,0.0042746,0.4458,2.5209,6.5551,5.9023,3.7449,0.82076,0.0060724
40593,135.72,0.0010208,0.20778,2.567,6.134,7.4602,2.781,0.8485,0.00046644
37960,190.33,0.0065667,0.55704,2.5984,7.2475,5.965,2.956,0.66431,0.0052769
49959,9.3284,0,0,0,0,0,0,0,0
47763,0,0,0,0,0,0,0,0,0
31098,389.26,0.015407,0.55751,2.8477,7.1335,5.8201,3.1181,0.49379,0.013979
33532,538.95,0.0025706,0.66169,2.5467,7.0611,5.9115,3.1707,0.64393,0.0018018
28538,1150.8,0.87782,1.0855,2.7325,5.6158,4.7954,3.0071,1.1113,0.77456
47423,357.81,0.015374,0.55738,2.7709,7.3629,5.7046,3.1078,0.46673,0.014166
9140,0,0,0,0,0,0,0,0,0
20490,54.174,0.00041348,9.80E-05,3.6566,6.9024,5.4978,2.97,0.97229,0.00035245
28867,19.556,0,0,0,0,0,0,0,0
30870,660.77,0.33355,0.76145,2.6209,6.4687,5.7151,2.9104,0.88629,0.30359
21572,1308.2,0.015309,0.5784,2.8241,6.8831,5.9484,3.1406,0.59618,0.014013
37805,0,0,0,0,0,0,0,0,0
34174,479.79,0.0027198,0.47108,2.8642,7.1576,5.792,3.1483,0.56211,0.0019808
18170,744.71,0.056838,0.60366,2.717,6.7279,5.5853,3.3499,0.81029,0.1492
51490,7.3384,0,0,0,0,0,0,0,0
21308,9.9266,0,0,0,0,0,0,0,0
20196,51.725,0.0010289,0.00042862,2.9807,7.0738,6.2949,3.6478,0.00038148,0.00096157
26540,257.78,0.010571,0.47672,3.0589,7.381,5.6175,2.9302,0.513,0.012112
52435,65.023,0.0010285,0.00037656,3.7751,7.1264,5.9987,3.0969,0.00045267,0.0010239
13160,40.884,0,0,0,0,0,0,0,0
15592,57.2,0.011217,0.0094671,3.5944,6.9983,5.9717,3.3975,0.0065416,0.01088
23141,0,0,0,0,0,0,0,0,0
31885,561.64,0.0065693,0.56168,2.9033,7.0562,5.9448,2.9501,0.57163,0.005692
22752,712.35,0.015591,0.46963,2.9386,6.9351,6.0381,3.146,0.44266,0.014328
27216,955.12,0.0068132,0.55973,2.9549,7.1269,5.7141,3.0625,0.56933,0.0057521
48909,219.81,0.0012246,0.49094,2.6922,7.4297,5.5358,3.3753,0.47253,0.0023011
23063,7.3246,0,0,0,0,0,0,0,0
28072,62.739,0.0011655,0.00052066,2.2303,8.3811,5.52,3.8655,0.00039891,0.0010646
23399,385.49,0.0025984,0.66295,2.6942,7.2981,5.8313,2.9871,0.52183,0.0019512
17037,53.004,0.00084218,0.00035017,3.6868,5.9885,5.9854,4.3371,0.00031008,0.00078601
22197,44.287,0,0,0,0,0,0,0,0
23838,54.131,0.01145,0.0098167,3.1991,6.5693,7.034,3.158,0.007137,0.011128
33676,505.24,0.0032043,0.67196,2.8712,6.8246,5.8237,3.1547,0.49658,0.1541
31750,351.84,0.011352,0.01062,3.6974,6.9549,5.8337,3.4745,0.0064403,0.01112
37446,36.152,0,0,0,0,0,0,0,0
46588,45.906,0,0,0,0,0,0,0,0
13673,48.062,0,0,0,0,0,0,0,0
24931,28.84,0,0,0,0,0,0,0,0
24971,16.293,0,0,0,0,0,0,0,0
40632,365.77,0.0065129,0.68539,2.8114,7.0335,6.2502,2.8115,0.39557,0.0059679
18855,43.9,0,0,0,0,0,0,0,0
10064,51.267,0.0078013,0.0036401,2.1057,8.3544,6.1383,3.3787,0.0039412,0.0075076
28099,1221.5,0.088038,0.52962,3.1197,6.9266,5.7334,3.0028,0.53774,0.061969
20234,584.35,6.5499,0.3564,2.9794,4.494,3.4191,1.8909,0.29509,0.015239
26635,70.687,0.0014211,0.68109,2.5903,6.5463,6.7804,3.3983,0.0004805,0.0016737
11821,63.017,0.0064293,1.3263,2.959,6.1331,4.5424,3.7307,1.2977,0.0044381
40689,170.33,0.00084108,0.45679,2.5037,6.3345,5.6151,3.3552,0.73046,1.0034
40714,2.2687,0,0,0,0,0,0,0,0
42628,0,0,0,0,0,0,0,0,0
35382,935.71,0.13415,0.63092,2.9023,6.9766,5.8254,3.0386,0.48961,0.0022647
22329,1047.5,0.006813,0.50527,2.684,7.055,5.5636,3.5548,0.62474,0.005838
21794,485.39,0.015614,0.54404,3.1204,6.7328,6.0806,3.0439,0.44844,0.014178
11000,305.45,0.0090166,0.57345,3.2735,6.5171,5.5706,3.3016,0.74814,0.006653
7125,745.66,0.44702,0.68434,2.7746,6.3397,5.5177,3.0869,0.93896,0.21079
8225,1309.8,0.057061,0.80346,3.8304,6.5806,5.4232,2.8171,0.47351,0.014587
44782,109.32,0.00044484,0.00011543,2.8283,6.4879,6.3176,3.6524,0.71303,0.00030875
17131,1090.9,0.003905,0.39418,2.3083,6.4507,6.2502,3.8156,0.70701,0.070084
11892,147.68,0.011071,0.0092581,3.7065,5.9476,5.5764,4.7322,0.0062395,0.010772
9920,490.15,0.00054156,0.00039862,4.2923,6.4509,5.8175,0.00020176,0.00019817,3.438
37171,237.98,0.011378,0.34176,2.5309,6.8254,5.8296,3.6853,0.76788,0.0079008
15268,1939.6,0.10064,0.92558,3.3497,6.9506,5.5821,2.6111,0.44333,0.036928
23569,88.295,1.4146,2.0745,2.5938,4.7682,4.1653,3.1788,1.1244,0.68032
16271,528.56,0.15603,0.6003,2.8665,6.8509,6.0489,2.8023,0.56382,0.11131
17476,53.492,0.002194,0.9046,4.5047,6.6408,5.798,2.1436,0.0019016,0.0041714
31964,349.72,0.015655,0.51259,2.8141,6.991,6.1273,2.9187,0.60721,0.013483
8267,0,0,0,0,0,0,0,0,0
48855,89.734,0.0028258,0.71011,3.0061,6.9693,5.8395,2.8829,0.58751,0.0017661
27717,316.28,0.0037168,0.59731,2.5719,6.3761,6.0742,3.6003,0.7704,0.0060166
16527,141.13,0.0075103,0.0063937,4.6032,8.4073,6.9578,0.0031111,0.007443,0.0073454
43794,99.577,0.0064545,0.73761,2.9397,7.4169,5.7244,2.6208,0.54853,0.0055744
32153,1983.6,0.0066302,0.49324,2.7925,7.1033,6.0963,2.9858,0.51648,0.0058003
12190,30.196,0,0,0,0,0,0,0,0
18283,267.38,0.34471,0.79542,2.9303,6.1495,5.3305,3.4154,0.79397,0.24019
13584,1252.4,0.0068112,0.54529,3.1549,6.9724,5.6466,3.0505,0.61787,0.0055845
46938,113.4,0.0027557,0.64582,2.5274,6.35,6.4089,3.6159,0.44689,0.0022653
26596,210.64,0.008414,1.0537,3.2951,7.0538,5.2237,2.7628,0.59011,0.012332
41324,23.27,0,0,0,0,0,0,0,0
31073,143.96,0.013166,0.25772,2.4988,7.1801,6.5778,3.4523,0.0074119,0.012683
17645,968.89,0.0065893,0.51941,2.7148,7.0954,5.9788,3.0978,0.58135,0.005787
41175,798.04,0.0066046,0.51516,2.9478,7.1132,6.0734,2.7585,0.57971,0.0056641
38834,5.5006,0,0,0,0,0,0,0,0
48810,37.99,0,0,0,0,0,0,0,0
8544,43.089,0,0,0,0,0,0,0,0
2086,18.285,0,0,0,0,0,0,0,0
49790,27.056,0,0,0,0,0,0,0,0
49810,35.705,0,0,0,0,0,0,0,0
48383,2.1117,0,0,0,0,0,0,0,0
18735,42.914,0,0,0,0,0,0,0,0
26879,1817.8,0.066292,0.8873,3.3278,7.1561,5.4516,2.6512,0.45807,0.0015858
10963,62.043,0.011589,0.010945,3.1254,7.3213,6.026,3.4862,0.0071006,0.011378
10263,1450.3,0.082446,0.96817,3.5819,7.039,5.4562,2.5011,0.37058,0.00062592
14666,417.04,0.0065527,0.54699,2.48,6.9955,5.9528,3.3464,0.66601,0.0056713
32282,569.19,0.0088121,0.84722,3.0165,7.1871,5.657,2.8598,0.41115,0.012479
12842,2188.4,0.11078,0.43619,3.083,7.0906,5.8792,2.922,0.47193,0.0063148
40261,28.448,0,0,0,0,0,0,0,0
11829,414.31,0.22012,0.69157,2.7636,6.9342,5.409,3.159,0.64453,0.17793
28545,773.45,0.006844,0.51978,3.0121,7.1668,5.6671,3.1047,0.51683,0.0057011
23280,6361.6,0.053624,0.8714,3.3996,6.9661,5.778,2.4996,0.43122,0.00046108
42246,7.1232,0,0,0,0,0,0,0,0
22067,757,0.0066446,0.45826,2.6947,7.057,6.2134,3.0127,0.55143,0.005805
18359,2097.7,0.10096,0.78351,3.3589,7.183,5.3671,2.692,0.50055,0.013969
13689,771.35,0.00091589,0.47313,2.331,6.4866,5.849,3.933,0.92424,0.0021368
12083,497.27,0.0062165,0.00542,2.808,7.4148,6.3335,3.154,0.27245,0.0056344
37154,51.594,0.011416,0.010302,2.244,8.3227,6.191,3.2029,0.0067443,0.011058
49471,25.37,0,0,0,0,0,0,0,0
53304,0,0,0,0,0,0,0,0,0
14477,9381.8,0.0068274,0.54227,3.2269,6.9355,6.0993,2.6737,0.50966,0.0059008
8404,562.41,0.0029125,0.5143,3.1032,6.9802,5.913,2.927,0.55722,0.0021289
46927,0,0,0,0,0,0,0,0,0
29849,103.49,0.00073314,0.3234,2.407,6.3103,6.7442,2.9887,1.2253,0.00029691
35594,0,0,0,0,0,0,0,0,0
7941,1007,0.0027547,0.41629,2.6518,7.1371,5.8062,3.3906,0.59316,0.0021038
53638,1.8335,0,0,0,0,0,0,0,0
32765,25.628,0,0,0,0,0,0,0,0
45067,25.048,0,0,0,0,0,0,0,0
46708,718.3,0.003607,0.42649,2.5349,6.4738,6.2695,3.2316,0.93199,0.12815
13723,4087,0.1066,0.60956,3.0135,7.0046,5.8091,2.8466,0.60794,0.0020905
28821,193.92,0.00070806,0.00013474,2.7518,6.013,6.8929,3.5654,0.77535,0.00074036
5840,182.63,0.0064931,0.65382,2.4805,7.1327,5.847,3.2592,0.6147,0.0055645
19373,503.09,0.0066581,0.45338,2.8717,7.0183,6.0171,3.0854,0.54172,0.0057237
33307,79.385,0.00052334,0.00015834,1.8702,7.6869,5.9817,3.2565,1.2038,0.00023932
13064,377.99,1.1154,0.99579,2.3296,5.6709,4.3864,2.9213,1.4542,1.1264
37853,172,0.00085452,0.26879,2.335,7.4769,5.1321,3.7187,1.0673,0.00035659
38118,68.425,0.0093546,0.55672,2.3935,7.8639,5.4594,2.3401,1.3709,0.0061017
19675,997.38,0.19762,0.6466,2.7734,7.0864,5.4506,3.1599,0.58977,0.095648
2042,818.49,0.015479,0.51853,3.3424,6.9042,5.8829,2.8239,0.4979,0.014629
34955,2151.3,0.015558,0.54771,3.0776,6.7558,6.11,2.958,0.52124,0.014196
49872,27.65,0,0,0,0,0,0,0,0
24639,22.456,0,0,0,0,0,0,0,0
13857,56.692,0.010044,0.65379,2.3498,7.0907,6.6111,3.2624,0.009148,0.012947
41907,197.55,0.0068298,0.53489,2.6219,6.8094,6.0316,3.4563,0.53339,0.0057373
17721,239.59,0.19099,0.48898,3.0066,6.6331,5.5641,3.3892,0.72665,0.00042977
29942,41.757,0,0,0,0,0,0,0,0
20475,146.51,0.0045365,0.0037304,1.9336,7.9823,7.0047,3.0648,0.0020407,0.0043924
11563,464.04,0.006749,0.35962,3.0539,6.9346,6.0728,3.2108,0.35526,0.0061908
30773,140.2,0.0069017,0.4519,3.0786,7.0621,5.936,3.1143,0.3441,0.0060415
9447,257.12,0.0067765,0.56047,2.6754,6.7909,5.7904,3.4172,0.75346,0.0053385
35087,758.76,0.0068112,0.56028,2.6962,6.9963,5.8656,3.2669,0.60251,0.005572
26094,867.77,0.0029831,0.54456,2.8752,6.8748,5.8904,3.1646,0.54856,0.098928
40923,189.2,0.006623,0.51276,3.4808,7.1609,5.9114,2.425,0.49678,0.0058296
11422,13.712,0,0,0,0,0,0,0,0
13732,32.094,0,0,0,0,0,0,0,0
37109,0,0,0,0,0,0,0,0,0
46981,0,0,0,0,0,0,0,0,0
30377,77.237,1.8369,1.2835,2.5527,3.4172,3.6708,3.9564,1.969,1.3136
7438,0,0,0,0,0,0,0,0,0
30042,16.082,0,0,0,0,0,0,0,0
20211,5.7603,0,0,0,0,0,0,0,0
26422,14.531,0,0,0,0,0,0,0,0
16051,20.411,0,0,0,0,0,0,0,0
40323,116.62,0.0064856,0.73284,2.9619,7.119,5.5569,3.1482,0.46905,0.0056545
20618,0,0,0,0,0,0,0,0,0
13024,2.9948,0,0,0,0,0,0,0,0
14779,387.65,0.14221,0.59647,2.0793,6.6865,5.7989,3.4695,1.0875,0.13965
29925,733.21,0.076845,0.79752,3.3319,7.2281,5.33,2.8083,0.413,0.014295
38545,625.68,0.0027833,0.56644,2.7415,7.1802,5.8456,3.0885,0.57287,0.0020452
12438,0,0,0,0,0,0,0,0,0
17544,63.261,2.3231,1.3913,3.207,4.0321,2.6059,2.9998,1.2619,2.1789
28923,163.44,0.009815,0.62003,3.1273,6.6871,6.831,2.3808,0.33097,0.012968
9489,491.11,0.0068658,0.22283,2.5792,7.5639,6.017,3.3993,0.20444,0.006461
25967,1511,0.028857,0.53044,2.7836,7.195,6.0201,2.8676,0.57221,0.0022124
45788,22.192,0,0,0,0,0,0,0,0
53229,71.731,0.00043138,0.00010741,2.9899,6.1526,6.4559,3.9277,0.47304,0.00036213
37140,12.574,0,0,0,0,0,0,0,0
17206,261.61,0.0097139,0.84008,3.3979,7.3748,5.0778,2.8366,0.45039,0.01273
16147,112.13,0.00072428,0.42911,2.5236,6.8299,6.2679,3.3473,0.601,0.00051122
27785,53.04,0.0072477,0.85572,2.5796,6.1429,7.2716,3.128,0.0047595,0.010253
48552,196.44,0.0066086,0.52741,2.8842,7.2301,5.8211,2.9723,0.55264,0.005608
36825,126.88,0.002918,0.0022552,2.7006,7.6836,5.8184,3.0797,0.7106,0.0019373
29329,319.7,0.98356,0.93494,2.544,5.6844,4.3653,3.4118,1.3793,0.69663
25123,844.92,0.015402,0.48889,2.7619,7.1616,5.8433,3.2199,0.49484,0.014165
39435,378.17,1.0007,1.0475,2.7428,5.8961,4.8738,2.7211,1.0845,0.63334
43180,60.85,0.001659,0.00041905,3.5481,7.7477,5.9494,1.7193,1.0321,0.0013863
33906,187.8,0.0084711,0.80178,2.9211,6.3556,5.8767,3.3498,0.6783,0.0082706
43553,29.676,0,0,0,0,0,0,0,0
38386,0,0,0,0,0,0,0,0,0
28081,67.306,0.001977,0.4751,5.8044,5.5957,5.2424,2.8764,0.00098711,0.0029689
33180,1090.1,0.0068282,0.48346,2.9784,6.7902,5.9975,3.1438,0.59399,0.0057641
29083,281.03,0.0068543,0.3588,2.5355,7.0297,6.0605,3.336,0.66719,0.0054811
36573,42.084,0,0,0,0,0,0,0,0
38703,206.41,3.2368,1.8517,2.3095,2.8004,2.9382,2.4886,2.2032,2.1716
41023,1.8374,0,0,0,0,0,0,0,0
48393,5.0063,0,0,0,0,0,0,0,0
48433,12.242,0,0,0,0,0,0,0,0
40607,450.22,0.0038826,0.50439,2.42,6.5922,6.2863,3.5483,0.63871,0.006263
7094,477.64,0.0077653,0.0077097,0.0045582,7.3432,6.6254,5.9997,0.0042099,0.0075148
7715,961.21,0.072472,0.86638,3.481,6.9441,5.2767,2.9335,0.42417,0.0017113
46356,344.84,0.0036439,0.43954,2.6718,6.5053,6.0078,3.3409,0.84287,0.18815
21443,75.394,0.011395,0.010717,3.4528,6.9969,6.1647,3.3458,0.0065298,0.01116
15298,110.83,5.92E-06,5.93E-06,5.55E-06,20,2.78E-06,5.88E-06,5.92E-06,5.82E-06
34526,1018,0.06093,0.69892,3.5985,6.9992,5.351,2.8543,0.43542,0.0017306
17726,1254.5,0.00089372,0.43903,2.4277,6.7713,6.1415,3.3703,0.79216,0.057125
42658,75.659,0.0062234,1.0143,2.7593,7.446,5.3157,2.8318,0.62105,0.0055814
31222,62.122,0.001888,0.91511,3.6152,6.9448,5.9331,2.5874,0.00056897,0.0019382
28504,348.21,0.13094,0.70798,3.1307,7.3393,5.6053,2.7184,0.35274,0.014576
11538,305.27,0.0065166,0.58649,2.7304,7.0158,5.905,2.9842,0.76643,0.0052196
30846,510.91,0.0027911,1.0339,2.6489,6.2804,5.3891,2.8291,1.1333,0.68257
23041,234.41,2.4351,1.492,2.6168,3.6324,3.0044,2.8897,2.1398,1.7898
44787,34.75,0,0,0,0,0,0,0,0
2085,106.69,0.014038,0.013321,2.5335,7.0621,5.6506,3.9987,0.71464,0.012914
48881,42.48,0,0,0,0,0,0,0,0
43408,16.033,0,0,0,0,0,0,0,0
39990,68.312,0.00085844,0.00085079,0.00054917,10.185,9.8104,0.00036354,0.00084907,0.00083637
49893,133.96,0.012103,0.2186,2.3577,6.3555,5.78,4.114,1.1553,0.006662
32584,1298,0.069267,0.82879,3.6897,6.7733,5.3162,2.8744,0.43388,0.014446
37082,338.1,0.0027108,0.70975,2.5118,7.0099,6.032,3.2891,0.44246,0.0023354
15063,8.8345,0,0,0,0,0,0,0,0
52143,321.1,0.00092904,0.37794,2.6243,6.6313,5.6801,3.937,0.61033,0.13815
21743,465.46,0.0882,0.57848,3.3631,7.7057,5.3384,2.4554,0.46917,0.00157
44998,244.52,0.0068214,0.62768,3.0593,6.7442,5.8903,3.1326,0.53371,0.0054434
52581,32.38,0,0,0,0,0,0,0,0
23480,113.2,0.0065402,0.49448,2.6796,6.4878,6.4671,2.9036,0.95608,0.0048108
26815,0,0,0,0,0,0,0,0,0
44566,42.366,0,0,0,0,0,0,0,0
26626,2.2818,0,0,0,0,0,0,0,0
12140,351.82,0.0068953,0.34788,3.0608,6.7901,6.0731,3.1627,0.55307,0.0054304
27251,66.319,0.0046954,0.71818,2.6056,6.9628,6.141,3.5614,0.0016398,0.004695
24988,65.802,0.011302,0.010016,2.6556,8.0619,6.1808,3.063,0.0064978,0.010924
20067,409.88,1.9233,1.2026,2.4388,4.374,4.0646,2.8867,1.5773,1.5327
24513,57.141,0.011657,0.010266,2.619,8.62,5.7577,2.9623,0.0076817,0.011347
51053,162.21,0.0028838,0.57617,3.2919,6.8136,5.859,2.8815,0.57292,0.0019524
30943,40.153,0,0,0,0,0,0,0,0
32907,392.03,0.01554,0.58083,3.0299,6.9855,5.968,2.8203,0.58577,0.014063
30374,870.16,0.0068351,0.50736,3.0558,7.0906,6.063,2.7393,0.53132,0.0058347
17988,2044,0.50985,0.46037,2.5562,6.8707,5.6974,3.3301,0.57222,0.0031806
20120,473.03,0.0067933,0.66983,2.8791,7.2513,5.5596,3.0563,0.57166,0.0054632
34509,318.95,0.0095741,0.5776,2.8765,6.6864,5.9755,3.2001,0.66638,0.0079573
1888,130.19,0.0068415,0.3662,2.7998,6.6124,6.0114,3.4897,0.70787,0.0057652
1903,78.9,0.011262,0.010682,3.127,7.827,5.5791,3.4277,0.0061441,0.011013
41349,695.14,0.010796,0.44579,2.6638,6.9128,5.5731,3.7575,0.6272,0.009038
42709,142.57,0.00047504,0.62218,2.0775,6.2218,6.688,3.4252,0.96463,0.00028209
40350,4.5697,0,0,0,0,0,0,0,0
41386,81.516,0.01037,0.0033839,3.0446,6.8275,6.5754,2.8063,0.72148,0.010877
25979,27.727,0,0,0,0,0,0,0,0
40002,68.674,0.00093729,0.00039823,3.0951,7.472,5.8369,3.5935,0.00034307,0.00086532
49402,11.242,0,0,0,0,0,0,0,0
15666,42.471,0,0,0,0,0,0,0,0
2736,525.41,0.18753,1.0101,4.4725,6.9814,4.623,2.3609,0.36242,0.0021891
26189,12.135,0,0,0,0,0,0,0,0
13690,739,0.00045999,0.95074,2.8958,6.6178,5.4944,2.995,1.0453,0.00061558
18778,217.2,0.0012499,0.28229,2.4182,5.6103,7.1625,3.383,0.91338,0.22911
26982,77.506,0.0003585,0.82592,4.3284,6.1985,6.0648,2.581,0.00022709,0.00072071
13846,449.12,0.59321,0.70833,2.6066,6.0851,5.3771,3.2132,0.97307,0.44337
29885,36.603,0,0,0,0,0,0,0,0
32463,51.763,0.0016194,0.00044828,3.5687,6.5184,7.0006,1.9286,0.98059,0.0010751
48904,0,0,0,0,0,0,0,0,0
37403,44.751,0,0,0,0,0,0,0,0
46579,42.975,0,0,0,0,0,0,0,0
37876,3.5972,0,0,0,0,0,0,0,0
45909,2.2,0,0,0,0,0,0,0,0
43608,34.102,0,0,0,0,0,0,0,0
22056,12.115,0,0,0,0,0,0,0,0
28156,57.52,0.0068385,0.78624,3.8311,5.5275,6.8735,2.9603,0.0045047,0.0099122
37198,18.891,0,0,0,0,0,0,0,0
11361,13.668,0,0,0,0,0,0,0,0
20369,362.58,0.0066331,0.48169,2.7327,7.0144,6.1151,3.129,0.51456,0.005866
29204,14.437,0,0,0,0,0,0,0,0
39705,1204.7,0.0068279,0.58628,3.0282,6.9769,6.0483,2.8478,0.49992,0.0057337
18986,219.33,0.0066403,0.49906,2.6327,7.3361,5.9911,3.0958,0.43276,0.0059488
23179,263.01,0.002586,0.95622,3.7029,7.3594,5.1609,2.3787,0.43458,0.0047646
17740,492.4,0.0026741,0.54476,2.6533,6.7023,5.955,3.597,0.54288,0.0020774
10728,1359.2,0.54709,0.78711,2.7687,6.2729,5.2929,2.9673,0.98461,0.37936
26314,143.89,0.01543,0.85249,2.5695,7.0084,5.3902,3.3176,0.83283,0.013504
32347,484.83,0.010046,0.56177,2.9225,7.3448,5.8832,2.8967,0.37015,0.010819
2639,2829,0.062749,0.78368,4.1476,6.58,5.2733,2.685,0.46686,0.00073371
40655,0,0,0,0,0,0,0,0,0
20295,8.7931,0,0,0,0,0,0,0,0
23594,0,0,0,0,0,0,0,0,0
49692,30.833,0,0,0,0,0,0,0,0
23293,58.153,0.00040786,0.00015371,2.0654,7.7859,6.5258,3.6218,0.00015959,0.00039049
36391,728.25,0.0068482,0.45679,2.841,6.9373,6.0977,3.1584,0.49596,0.0060115
41783,21.248,0,0,0,0,0,0,0,0
33640,336.27,0.010103,0.71086,3.2094,6.8812,5.6694,3.0576,0.44874,0.012688
22336,300.29,0.98149,0.89515,2.4969,5.6222,4.5984,3.2756,1.1805,0.94978
45406,45.169,0,0,0,0,0,0,0,0
17039,200.48,0.0027804,1.0502,3.0186,5.8505,5.3204,3.2356,0.99618,0.52569
14009,56.806,0.011451,0.0098377,3.2023,7.6503,6.2528,2.855,0.0071072,0.01111
25653,192.7,0.0065925,0.52239,2.9023,6.9053,6.4099,2.6055,0.64264,0.0054487
20142,0,0,0,0,0,0,0,0,0
51793,85.318,0.0084076,0.0029395,2.5325,7.2732,6.167,3.0168,0.99336,0.0057792
19343,160.4,0.0065299,0.5707,3.1088,6.0097,5.9791,3.5864,0.73326,0.0054955
25265,178.19,0.00332,0.0007652,2.2405,6.8402,6.38,4.0354,0.49617,0.0036539
33501,227.7,0.0066716,0.40672,2.8702,7.2654,5.8905,2.908,0.64684,0.0055859
24554,240.65,0.0069034,0.30619,2.9125,7.4178,5.7787,3.0366,0.53582,0.005607
7671,10.13,0,0,0,0,0,0,0,0
46299,289.15,0.015362,0.5655,2.8533,7.009,6.1233,3.0167,0.40244,0.014349
14368,449.34,0.0068411,0.45104,2.9145,7.0015,6.028,3.0537,0.53857,0.0059852
53291,83.949,0.00057024,0.53212,1.4206,7.0641,6.067,3.7527,1.1626,0.00032443
11132,295.8,0.0027306,0.40786,2.6873,7.1437,5.7294,3.2991,0.7281,0.0018382
52891,0,0,0,0,0,0,0,0,0
18670,30.539,0,0,0,0,0,0,0,0
19023,4484.4,0.021186,0.53566,3.1041,6.8646,6.0067,2.8967,0.55665,0.014523
41796,1208.4,0.0028957,0.56954,2.9672,7.15,5.9418,2.8516,0.51504,0.0019667
36844,2572,0.025248,0.52176,2.6689,6.9362,5.9976,3.2373,0.61058,0.0023911
33690,376.43,0.0066843,0.46558,2.8302,7.1205,6.1275,2.9287,0.51541,0.005461
25223,2.6353,0,0,0,0,0,0,0,0
44521,698.05,3.011,1.9866,2.543,2.3895,2.3664,2.7429,2.4712,2.4895
34524,532.07,0.0065723,0.59518,2.8039,7.3855,5.8692,2.8104,0.52374,0.0055722
42886,32.08,0,0,0,0,0,0,0,0
32350,198.13,0.00083188,0.47366,3.839,7.4447,4.9798,2.9522,0.30854,0.0013781
28094,1229.4,0.0068428,0.47517,2.8773,7.096,5.7338,3.3128,0.49218,0.0060115
32975,73.32,0.01171,0.011134,2.7633,7.8944,5.89,3.4105,0.0074742,0.011508
51175,61.823,0.00091387,0.00040837,2.9789,6.9923,5.9985,4.0279,0.00031468,0.00082563
51192,42.415,0,0,0,0,0,0,0,0
30280,438.74,0.6071,0.83978,2.6669,6.0626,5.3512,3.0494,0.91025,0.51267
49314,226.9,0.0082589,1.0192,3.2794,6.8655,5.7436,2.644,0.42769,0.012407
