ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
36991,507.3,0.00042968,0.58457,2.8681,6.3677,5.6649,3.4007,1.1133,0.00020589
37023,114.95,0.0030138,0.32827,3.0213,7.3631,5.9302,3.0116,0.34018,0.0022919
37056,402.58,0.0066019,0.51672,2.5617,7.2041,5.9368,3.1697,0.59885,0.0055685
37065,141.89,0.0056585,0.0040391,3.0563,6.5056,5.644,3.3515,1.4295,0.0033945
37072,714.67,0.13931,0.53542,3.0365,6.775,6.047,2.8707,0.5943,0.0019215
37094,394.19,0.006512,0.65517,3.0003,6.9823,5.7746,2.9323,0.6437,0.0051425
37108,281.91,0.0065415,0.66543,2.5773,6.9392,6.3588,2.9629,0.48425,0.0055366
37124,1420.2,0.015349,0.5629,2.8589,6.9933,6.0474,2.9604,0.5477,0.014027
37142,25.4,0,0,0,0,0,0,0,0
37143,97.328,0.51435,0.67701,2.3464,6.1804,5.3441,3.5964,1.3408,0.00051632
37155,269.98,0.013361,0.35392,2.384,6.7565,6.4765,3.4346,0.56565,0.01551
37176,27.555,0,0,0,0,0,0,0,0
37183,1132.4,0.015523,0.58094,3.171,6.9659,6.0362,2.7711,0.44486,0.014485
37192,905.37,0.086742,0.5213,2.7092,7.2418,5.7,3.1258,0.57041,0.044798
37194,357.02,0.0067639,0.64313,2.8492,7.3386,5.467,2.9898,0.70001,0.0054757
37259,319.61,0.20626,0.61535,3.0617,6.1052,5.8413,3.1773,0.74806,0.2448
37292,1111.8,0.05204,0.7801,3.0595,6.6126,5.8933,2.9673,0.57453,0.060721
37333,208.48,0.20244,0.78848,2.8096,6.6113,5.6318,2.8438,0.81871,0.29391
37337,1240.8,0.015379,0.55816,3.0212,7.0069,5.8799,2.9476,0.55683,0.013898
37339,365.8,0.0051279,0.87814,3.3564,7.3882,5.2471,3.118,0.0019526,0.0050731
37344,244.61,0.002176,1.4519,2.5813,5.6782,5.0968,3.7047,1.4805,0.0045064
37369,38.626,0,0,0,0,0,0,0,0
37375,320.08,0.69109,0.95642,2.826,6.2619,4.9895,2.859,0.96867,0.44736
37401,273.2,0.0028708,0.57247,3.1963,6.8949,5.8735,2.8686,0.58959,0.001815
37408,319.78,0.012864,0.41859,2.7517,7.0356,5.6695,3.5372,0.55909,0.015509
37432,619.52,0.1073,0.58992,2.7658,7.0704,5.815,3.0659,0.58366,0.0020005
37451,293.86,0.015327,0.63146,2.7227,7.0946,6.2159,2.7286,0.57757,0.013815
37465,257.84,0.012614,0.39773,2.7718,6.9318,6.0932,3.2437,0.5331,0.015999
37481,947.75,0.08407,0.65962,2.9878,7.0536,5.7296,2.853,0.63022,0.0020427
37482,1363.8,0.21316,0.6714,3.1089,6.7979,5.7659,2.7174,0.62193,0.10329
37484,501.28,0.98236,1.028,2.6238,5.6925,4.5652,2.9115,1.2663,0.93033
37485,149.51,0.00049573,0.00012665,3.0196,6.7365,6.0673,4.1752,0.00031505,0.00048541
37491,334.5,0.0068038,0.6098,2.7134,7.3328,5.8094,2.974,0.54808,0.0057336
37499,406.81,0.00824,0.73812,4.2412,7.1508,5.3072,2.5372,0.0059259,0.011176
37506,370.31,0.0011811,0.00039128,4.1117,6.4448,5.6329,3.8073,0.00060497,0.0011971
37527,282.47,0.90233,0.97159,2.7791,5.8097,4.9877,2.9752,0.89052,0.68378
37536,166.87,0.01083,0.0093929,3.2032,6.9824,5.9624,3.8158,0.0055197,0.010447
37555,74.066,0.011,0.0095029,3.3024,7.8174,5.6817,3.1616,0.0058727,0.010602
37565,0,0,0,0,0,0,0,0,0
37595,4658.8,0.073472,0.71805,2.9513,6.6377,5.9238,3.0589,0.61721,0.019613
37601,924.26,0.012768,0.41595,2.4585,7.0152,6.0534,3.3702,0.65836,0.015547
37613,349.86,0.0065053,0.63053,2.7746,7.4397,5.6128,2.8581,0.67233,0.005357
37614,943.47,0.19671,0.51637,2.6648,6.5346,5.6946,3.411,0.69614,0.2857
37617,104.62,0.010777,0.00939,3.1782,7.2493,5.9684,3.5682,0.0053861,0.01037
37619,70.441,0.0021959,1.1924,2.6043,6.5002,5.4183,3.3495,0.93175,0.0014522
37637,337.06,0.1118,0.59705,2.755,6.254,5.9546,3.4701,0.8552,0.0022792
37691,865.2,0.0065693,0.55724,2.9709,7.067,5.9989,2.7384,0.6557,0.0053222
37722,0,0,0,0,0,0,0,0,0
37738,111.67,0.010544,0.0093389,2.8199,7.1294,5.4837,4.532,0.0049377,0.010153
37782,613.11,0.0029384,0.55838,3.0381,7.1851,5.9317,2.9158,0.3658,0.002153
37789,174.42,0.00071599,0.71106,2.2427,6.6889,5.8153,3.5374,1.0021,0.0018924
37797,383.03,0.002704,0.48687,2.982,7.2238,5.7841,2.9238,0.59468,0.0019965
37813,46.041,0,0,0,0,0,0,0,0
37819,524.19,0.092518,0.609,2.935,6.7438,5.8829,2.9815,0.65854,0.096725
37872,251.61,0.0065782,0.57212,2.8053,6.7748,6.3276,2.9176,0.59068,0.0053833
37890,4302.4,0.0065949,0.5512,2.9583,7.0736,5.9639,2.8793,0.56159,0.0055193
37904,176.6,0.0024418,0.0013102,2.7345,7.9886,5.9218,2.9333,0.41621,0.0018003
37928,218.65,0.01559,0.48237,3.0845,7.3488,5.5049,3.0061,0.54373,0.014054
37931,167.34,0.00158,1.1746,3.13,6.6627,5.0751,3.2805,0.67363,0.0019803
37937,191.88,0.011263,0.0097453,3.1499,7.2423,6.5757,2.9937,0.0065145,0.010892
37939,191.53,0.00045304,0.73619,3.2985,6.3991,6.0766,2.8328,0.65585,0.00052963
37963,372.14,2.03E-05,1.0495,3.8219,6.4945,5.1837,2.7083,0.61449,0.1277
37966,99.058,0.0013542,0.49934,2.7246,7.1523,6.7087,2.9116,0.00048698,0.0015654
38024,159.19,0.011117,0.010527,3.3432,7.1401,6.2342,3.2442,0.0057978,0.010847
38026,471.84,0.00084174,0.59776,2.3614,6.7459,6.4087,3.1394,0.74392,0.0021404
38032,561.48,0.0027858,0.83037,2.9898,6.4866,5.2243,2.9743,0.93879,0.55307
38053,372.41,0.0011728,0.44287,2.4879,7.2472,5.7949,3.2248,0.79914,0.0020937
38058,242.47,0.013244,0.31905,2.4628,7.2224,6.0285,3.3099,0.6284,0.015774
38064,229.03,0.0035288,0.56883,2.5689,6.6206,5.9663,3.3859,0.87985,0.0061304
38097,103.51,0.0066902,0.0058523,4.5258,8.2323,7.2137,0.0024522,0.006624,0.0065193
38099,353.6,0.0067444,0.69609,3.0662,6.6056,5.892,2.9908,0.73763,0.0049908
38148,221.38,1.6358,1.4286,2.894,4.305,4.2418,2.5918,1.5167,1.3864
38150,529.58,0.17992,0.53754,2.0629,6.5798,6.4381,3.1191,0.90566,0.17692
38167,101.85,0.0064617,0.77828,2.8694,6.8674,6.2436,2.7915,0.43759,0.0057024
38185,16.944,0,0,0,0,0,0,0,0
38200,393.5,0.0088103,0.0034104,2.5367,7.1765,6.6045,3.6547,0.0067224,0.0087874
38217,329.25,0.0029139,0.69102,2.934,6.7004,6.1138,2.7357,0.6274,0.19482
38260,245.16,0.011002,0.0095792,3.0697,7.3219,5.9708,3.6006,0.0058634,0.010626
38356,128.23,0.86394,0.8675,2.7535,5.0345,4.5167,1.7141,3.6928,0.55696
38377,85.313,0.0009715,2.484,2.8111,5.3416,3.5925,4.2556,1.5122,0.0020124
38388,368.17,0.00055814,0.63191,2.6659,6.8381,6.6783,2.643,0.54179,0.00054095
38426,168.07,0.006364,0.73942,2.5149,6.791,5.9366,3.0659,0.94132,0.0044921
38462,85.007,0.0067349,0.0046985,3.0131,5.4117,6.2061,3.4505,1.0525,0.85465
38490,450.3,0.0068001,0.61691,2.6885,7.0073,5.9937,3.1491,0.53187,0.0058671
38512,393.8,0.00067355,0.74426,2.8728,6.5954,5.688,3.2335,0.72169,0.14363
38534,51.221,0.00099267,0.78235,3.4109,5.1475,5.7882,4.8687,0.00028184,0.00098793
38544,174.41,0.0068158,0.45394,2.7822,6.8931,5.7446,3.3844,0.72979,0.0051448
38586,660.19,0.30103,0.70366,2.9753,6.713,5.2727,3.0142,0.69369,0.32644
38623,281.32,0.0066793,0.45657,2.5236,7.4089,6.3063,2.7921,0.50029,0.0056415
38642,0,0,0,0,0,0,0,0,0
38656,394.79,0.0065554,0.61869,2.8252,6.81,6.1559,3.0548,0.52321,0.005563
38691,416.31,0.16703,0.832,3.1001,7.2135,5.2563,2.7847,0.64623,0.00014856
38731,110.12,0.0061268,0.0052582,3.1493,6.4432,6.5895,3.1843,0.61727,0.0049707
38737,691.24,0.0028778,0.47221,2.9682,7.0926,6.0228,2.9985,0.44049,0.0023636
38741,136.58,0.01112,0.0099164,2.5956,7.858,6.269,3.2396,0.0060125,0.010721
38752,195.61,0.0053362,0.25999,2.8993,6.6614,6.0874,3.2994,0.78114,0.0060803
38771,374.75,0.42384,0.67774,2.7878,6.1699,5.668,3.1514,0.80065,0.32074
38772,575.34,0.0081581,1.1005,4.2792,6.6222,5.3857,2.3899,0.20085,0.013498
38774,214.35,0.0068276,0.28938,2.6225,7.4817,5.9628,3.3971,0.23324,0.0063625
38823,86.798,0.011288,0.0098383,2.9604,7.0847,6.6929,3.2234,0.006561,0.010932
38825,176.12,0.0011388,0.52765,2.6575,6.5859,6.3065,3.2476,0.67178,0.0020812
38864,0,0,0,0,0,0,0,0,0
38898,190,0.45998,0.79041,2.6635,7.2268,4.7863,3.3969,0.67593,0.00017782
38907,183.54,0.25252,0.77908,2.9217,6.8943,5.161,2.9974,0.99251,0.0014625
38911,712.41,0.002794,0.55337,3.1165,6.9185,5.802,3.0418,0.56311,0.0019804
38991,284.95,0.0028907,0.63493,3.4175,6.6016,6.1966,2.6933,0.45116,0.0019728
38997,281.05,0.0028323,0.65495,3.0709,6.925,5.8616,2.892,0.59102,0.0016836
39011,757.13,0.0032531,0.68374,2.4228,6.5367,6.0505,3.294,1.0033,0.0058039
39027,231,0.23765,0.73394,3.3661,6.1767,5.8103,2.8642,0.54561,0.26549
39094,397.61,0.012558,0.38793,2.5909,6.6829,5.942,3.7052,0.66268,0.015964
39100,489.87,0.0068086,0.59018,2.9985,6.6467,6.3432,2.7995,0.60976,0.0053296
39133,267.39,0.0014894,0.98036,3.4984,6.8174,6.2525,2.1059,0.34015,0.0037539
39140,365.61,0.0093491,0.59897,3.0261,6.4206,6.0449,3.1073,0.78413,0.0086837
39141,471.78,0.23696,0.6449,3.1396,6.6592,5.8465,2.9511,0.51967,0.0021602
39151,287.01,0.00058601,0.00055792,0.00015249,8.1249,6.8641,5.0086,0.00051638,0.00057163
39156,330.74,0.0068187,0.5708,2.9663,7.0887,5.7492,2.9962,0.61691,0.0051364
39202,340.58,0.49595,0.76459,2.3962,6.4402,5.4077,3.319,1.1762,0.00016834
39206,87.265,0.60232,0.6528,2.6585,6.9822,4.99,3.437,0.67448,0.0027085
39268,210.13,0.015451,0.51251,2.9645,6.9557,5.7125,3.3214,0.50406,0.013909
39292,792.79,0.015425,0.52118,2.9131,6.9348,6.1175,2.897,0.58732,0.013718
39312,606.58,0.0043552,0.51891,2.5415,6.7163,6.1869,3.2279,0.79846,0.0057635
39323,2006.7,0.0030321,0.58677,3.1743,6.9955,5.8886,2.8586,0.49112,0.0020633
39328,317.01,0.0066169,0.45285,2.5939,6.7847,6.2437,3.1343,0.77884,0.0050336
39331,109.82,0.010461,0.0034778,2.9612,6.9342,5.5235,3.4419,1.1147,0.010546
39351,16.909,0,0,0,0,0,0,0,0
39360,152.76,0.29286,0.66141,3.0395,7.0894,5.4809,2.8141,0.61971,0.0020332
39362,130.62,0.0032101,0.47978,2.5113,6.1107,5.6283,3.743,1.1613,0.36248
39382,46.998,0,0,0,0,0,0,0,0
39411,262.87,0.011203,0.010047,2.4367,7.8361,6.3655,3.3234,0.0061997,0.010822
39422,576.28,0.015319,0.61921,2.8676,6.9831,5.7138,3.2392,0.5479,0.013976
39451,98.002,0.0086423,0.0032281,2.5799,7.6267,6.0766,3.6895,0.0067639,0.0086787
39456,669.88,0.002953,0.59115,3.1831,6.9134,5.7754,2.8857,0.59324,0.055102
39475,319.88,0.0068519,0.55079,2.6962,7.0755,5.8615,3.3546,0.44876,0.0057973
39481,686.41,0.0066477,0.46697,2.8719,7.3506,5.7352,2.9986,0.5645,0.0056351
39484,199.48,0.28866,0.53873,2.5417,6.5327,5.3793,3.3002,0.91919,0.49942
39510,632.64,0.40018,0.65803,2.7513,6.6633,5.4578,3.1121,0.67893,0.27831
39513,106.73,0.0013655,0.47973,3.6692,5.979,6.3216,3.547,0.00049555,0.0016426
39517,99.317,0.0068213,0.4001,3.5821,6.9024,4.9493,3.3905,0.76403,0.0048254
39538,71.032,0.60269,0.92002,3.5971,6.6876,5.5419,1.6514,0.98784,0.011354
39547,250.62,0.01182,0.28945,2.6394,7.2097,6.03,3.031,0.78063,0.0079972
39548,790.74,0.0028798,0.61429,3.1747,6.8088,5.8561,3.0168,0.52444,0.0019407
39556,44.79,0,0,0,0,0,0,0,0
39584,202.26,0.0003108,1.3778,3.6925,6.5892,5.0636,2.5763,0.69956,0.00075374
39585,324.99,0.0066061,0.54422,2.6546,7.0892,6.0844,3.018,0.59776,0.005235
39617,87.666,0.0015465,0.77311,2.8243,6.8478,4.4041,4.3643,0.78321,0.0015339
39643,137.69,0.0024194,0.78348,2.664,6.76,5.8842,3.0443,0.86023,0.0013477
39667,512.14,0.0061153,1.0549,3.0037,6.4572,5.4519,2.9815,1.0401,0.0044809
39672,196.3,0.0012633,0.44878,2.3898,6.7247,6.2729,3.3979,0.76265,0.0020191
39680,256.37,0.0065161,0.67759,2.8707,7.3652,5.8874,2.757,0.42966,0.0058808
39767,528.38,0.0066128,0.48071,2.6929,6.6837,6.6083,2.8512,0.67098,0.005502
39787,33.554,0,0,0,0,0,0,0,0
39809,177.58,0.29902,0.5507,3.0699,6.7914,5.388,3.1267,0.77256,0.0015975
39840,442.12,0.006709,0.79541,3.0232,6.3984,5.8298,3.1824,0.75898,0.0051925
39845,51.4,0.016525,1.9606,2.7541,7.7562,4.9243,2.5438,0.018208,0.026322
39855,0,0,0,0,0,0,0,0,0
39858,65.173,0.00056807,0.00054246,0.00014377,8.0639,8.6111,3.3227,0.00054001,0.0005613
39861,1159.6,0.0065529,0.59328,2.7847,7.1144,5.7841,3.1244,0.58706,0.0055159
39872,46.759,0,0,0,0,0,0,0,0
39880,110.25,0.0036229,0.00090245,2.2666,7.5742,6.0026,3.7119,0.4363,0.0038588
39911,120.74,0.01535,0.65009,2.6558,7.1997,6.141,2.9222,0.40163,0.014202
39912,349.28,0.013194,0.37174,2.6325,6.6614,5.9625,3.7313,0.61178,0.015478
39956,451.53,0.41654,0.74561,2.6679,6.6563,5.4742,3.0159,0.69884,0.32484
39990,85.255,0.012687,1.3395,3.4528,4.8604,5.1216,3.328,0.0047988,1.8803
40026,62.136,0.012569,1.0395,3.0641,7.4194,4.8914,3.5553,0.005662,0.012125
40054,62.588,0.0036892,0.00096477,2.159,6.9743,6.2548,3.2915,1.3123,0.0034106
40140,137.33,0.00063134,0.50165,3.0148,6.4758,6.2735,3.082,0.65111,0.00050367
40212,786.79,0.0068327,0.62507,3.2518,6.7294,6.0735,2.8351,0.47262,0.0056602
40218,32.883,0,0,0,0,0,0,0,0
40248,695.09,0.015434,0.59757,2.9499,7.0342,5.8583,3.0225,0.50842,0.013735
40249,72.985,0.0065907,0.93551,2.9386,5.9333,5.1497,3.8867,1.1447,0.0048903
40270,1297.1,0.11447,0.75847,3.4878,6.6207,5.7686,2.8675,0.35382,0.028654
40367,38.271,0,0,0,0,0,0,0,0
40392,1062.3,0.16477,0.59133,2.9039,6.8767,5.7597,2.8753,0.65628,0.17205
40393,1241.7,0.094718,1.0327,3.6563,7.0346,5.364,2.4532,0.36401,0.00052365
40406,711.87,0.0068316,0.49989,2.9392,6.9787,6.0683,2.9137,0.58769,0.0056193
40425,223.35,0.015661,0.4365,3.2677,6.4285,6.4201,3.0831,0.33391,0.014417
40438,1650.9,0.0032686,0.69598,2.4957,6.5092,5.8141,3.4362,1.0399,0.0057192
40455,196.92,0.0092757,0.78116,3.8377,7.0299,5.5753,2.3952,0.35832,0.013173
4046,100.51,0.0025946,0.0018556,3.1777,7.3012,5.7679,3.177,0.56992,0.0018156
40472,73.018,3.0441,2.6515,8.2476,0.00043367,0.0019266,0.001041,3.8025,2.2509
40473,396.14,0.11749,0.99617,3.8955,7.1997,5.0417,2.3274,0.42161,0.00033189
40485,139.49,1.0443,1.4276,2.5414,4.5624,4.7996,2.8757,1.1948,1.5543
40486,203.57,0.92066,1.095,2.6166,6.1897,4.9989,2.5819,1.0518,0.54537
40497,616.86,0.0068209,0.54327,3.0071,7.2473,5.7306,2.8888,0.57036,0.0056861
40524,0,0,0,0,0,0,0,0,0
40548,566.7,0.0066939,0.40571,2.9632,7.1255,6.0573,2.8709,0.56504,0.0056393
40584,692.32,0.0083418,0.0029629,2.7155,7.0045,6.371,3.8826,0.0066079,0.0083875
40597,462.45,0.0153,0.64076,2.9444,6.9426,5.9382,2.9566,0.54806,0.01399
40648,191.4,0.26579,0.62128,2.5141,7.0401,5.7112,3.0334,0.81397,0.0001725
40655,279.2,0.015608,0.68285,2.982,6.5825,5.8091,3.3545,0.55968,0.013696
40689,654.3,1.0823,0.91217,2.2758,5.3018,4.8992,3.3197,1.3273,0.88163
40736,176.46,0.56751,0.42626,2.227,6.0953,6.0327,3.2019,1.0783,0.37095
40750,69.888,8.58E-06,7.87E-06,4.15E-06,10.178,9.8216,4.60E-06,7.82E-06,8.64E-06
40788,431.81,0.25735,0.70457,3.144,6.7167,5.5433,2.8534,0.77906,0.0017068
40794,161.97,0.0028196,0.56788,2.8899,7.3713,6.0637,2.6785,0.42379,0.002165
40815,266.69,0.37305,0.63005,3.1104,6.2372,5.5372,3.1132,0.76342,0.2356
40863,221.6,0.011356,0.0099706,2.8425,8.0709,6.2098,2.8379,0.0066838,0.010979
40866,389.59,0.12022,0.61673,2.9751,6.9127,5.6071,3.0339,0.73331,0.00099978
40907,191.12,0.01556,0.88126,3.2694,7.2483,5.2908,2.6396,0.6417,0.013352
40910,230.69,0.0068001,0.68849,2.8834,7.0243,5.8691,3.0342,0.48793,0.0057532
40925,285.51,1.1967,1.3193,2.5919,4.7423,4.5873,2.8034,1.6128,1.1463
40926,321.96,0.012081,0.29741,2.8602,6.599,6.6702,3.0763,0.474,0.010804
40963,187.04,0.00018341,6.79E-05,3.947,6.7184,6.2893,3.0448,7.86E-05,0.00018011
40966,286.04,0.34676,0.72995,3.0526,6.5694,5.2088,3.032,0.66583,0.39466
40985,310.99,0.012397,0.63882,2.7029,6.6154,5.9996,3.1049,0.75851,0.16745
41001,4.9291,0,0,0,0,0,0,0,0
41004,510.31,0.0064135,0.70809,2.885,6.9672,5.6576,2.9439,0.82676,0.0051146
41073,62.863,0.0082848,1.406,1.5142,7.0429,5.2244,3.8338,0.95595,0.01438
41106,2.1074,0,0,0,0,0,0,0,0
41119,371.09,0.0031586,0.553,2.7288,6.6464,5.8754,3.2662,0.78399,0.14308
41120,573.93,0.21877,0.69365,3.0043,6.8742,5.638,2.754,0.67033,0.14672
41132,631.7,0.0050135,0.81841,3.2738,7.0895,5.7413,3.0652,0.001768,0.0049179
41144,475.52,0.006626,0.55005,2.7303,7.1954,5.7856,3.295,0.43118,0.0057732
41177,1060.8,0.080829,0.70389,3.1133,6.7893,5.9827,2.932,0.39718,0.00072122
41198,961.88,0.035078,0.76926,2.8117,7.0817,5.8931,2.8528,0.55581,0.00053088
41200,173.6,0.0025406,0.69383,2.7953,7.2919,5.7254,2.8219,0.66749,0.0016821
41265,21.033,0,0,0,0,0,0,0,0
41272,15.732,0,0,0,0,0,0,0,0
41282,214.02,0.00041882,0.87364,2.7228,6.0842,6.3548,3.2427,0.72088,0.00042784
41297,338.13,0.0094339,0.63921,2.8126,7.1715,5.538,3.1901,0.63007,0.0090357
41307,123.36,0.011288,0.0096062,3.4052,7.5246,5.7022,3.3294,0.0066946,0.010954
41368,373.18,0.00024986,0.45204,2.5614,6.8295,6.0385,3.293,0.72557,0.099693
41384,251.23,0.0040084,0.43911,2.2926,6.8963,6.0963,3.4944,0.7709,0.0063913
41458,265.87,0.0043402,0.48224,2.5016,6.7831,6.0702,3.3579,0.79489,0.0058189
41469,284.08,0.00072475,0.65836,2.6996,7.1584,5.4556,3.1331,0.7398,0.15436
41470,104.4,0.46757,1.394,3.0421,6.1931,4.72,3.2415,0.94036,0.0014546
4148,110.35,0.011529,0.0099244,3.0797,7.8312,5.8634,3.1856,0.0073823,0.011221
41488,478.86,0.27771,0.84808,2.5935,6.5011,5.8011,2.9021,0.81369,0.26273
41510,70.01,0.00099374,1.3518,2.7347,8.1087,4.7078,3.094,0.00045513,0.0014772
41532,303.12,0.00047444,0.70669,2.3574,6.6331,5.8132,3.5829,0.90585,0.00038614
41544,175.29,0.00054419,0.37629,2.8701,7.7612,5.4709,2.704,0.81648,0.00044614
41555,804.51,0.0097555,0.37679,2.8382,6.8192,6.1503,3.2174,0.57835,0.010004
41560,336.55,0.0086494,0.68137,3.3082,6.9031,5.8842,2.5549,0.64852,0.011123
41615,661.88,0.0068481,0.47489,2.8211,7.5427,5.6165,3.0284,0.50363,0.005905
41638,340.3,0.0011035,0.3169,3.1464,6.7515,6.0885,3.0012,0.54603,0.14833
41657,145.33,0.0010378,1.1204,3.1161,6.0089,5.7187,2.9397,0.83092,0.2642
41679,198.14,0.008011,1.0846,4.0796,6.7806,4.6434,2.3116,1.0812,0.010901
41688,153.53,0.67529,0.72135,2.837,6.1615,4.7966,3.1631,0.99815,0.64704
41693,195.06,0.0010874,0.52484,2.3556,6.6273,6.3752,3.4341,0.67976,0.0021026
41714,110.96,0.0028596,0.7662,2.4741,6.6992,5.3721,3.0987,1.0595,0.52733
41715,130.13,0.0065044,0.96597,3.1704,6.2516,5.1041,3.2484,1.2491,0.0040117
41716,61.879,0.74608,3.94E-05,2.2957,5.9653,5.0019,3.4349,1.7513,0.80479
41729,633.51,0.8445,0.95381,2.6985,5.6517,5.1714,2.8107,1.1658,0.70368
41738,213.82,0.0015656,0.26004,2.2201,6.8729,6.3704,3.4466,0.82614,0.0022419
41740,42.38,0,0,0,0,0,0,0,0
41755,279.76,0.0065781,0.55032,2.6775,6.7817,6.0774,3.268,0.63329,0.0053646
41794,550.57,0.00052361,0.67952,3.0549,6.7221,5.9193,3.0855,0.53765,0.00054077
41798,105.18,0.00041463,0.8581,3.6565,6.84,5.0323,2.4321,1.18,0.00051662
41804,134.2,0.72623,0.64033,2.7618,5.5127,5.7049,3.461,1.1864,0.0066421
41807,0,0,0,0,0,0,0,0,0
41828,225.22,0.78802,0.78011,2.9171,6.2318,4.8076,2.8007,1.1483,0.52633
41831,285.35,0.0051914,1.3272,3.5599,7.088,5.4147,2.242,0.35165,0.011271
41833,77.799,0.011171,0.0096451,3.2731,7.1665,6.6668,2.8558,0.0062719,0.010776
41840,344.45,0.00056525,0.5205,2.289,6.7821,6.468,2.8585,1.081,0.00036372
41852,253.56,0.002372,0.90289,2.8354,7.1543,5.3182,2.9652,0.82019,0.0014612
41890,142.59,0.0025411,0.0018894,2.9651,7.3031,6.4312,2.7464,0.54821,0.0015155
41893,195.3,0.85864,0.88596,2.5083,5.5619,5.2765,3.2485,1.0594,0.60086
41914,290.49,0.0067465,0.0048229,2.742,6.6961,5.8976,3.4577,0.80266,0.39233
41915,83.432,0.41466,1.1143,2.7745,7.34,5.3153,2.3458,0.69507,0.00045136
41922,224.13,0.39038,0.00018725,2.7784,7.192,5.4688,3.1628,0.82321,0.18419
41923,100.63,0.011067,0.0097638,2.8052,7.301,6.4465,3.4097,0.0059465,0.01068
41926,74.103,0.00029202,1.0955,3.6635,7.044,4.3002,2.8496,1.0463,0.00051655
41977,485.07,0.0068102,0.56942,2.8578,7.1025,5.9111,3.0146,0.53173,0.0059515
41993,642.66,0.0068016,0.60184,2.8398,7.1819,5.6967,3.0954,0.57191,0.0057216
42036,121.07,0.65617,0.55151,2.7895,6.1482,5.6007,3.2159,1.0359,0.0020706
42041,37.247,0,0,0,0,0,0,0,0
42047,93.481,0.013109,0.49704,2.853,7.513,6.3317,2.7723,0.0072713,0.012622
42096,0,0,0,0,0,0,0,0,0
42109,278.26,0.31761,0.75745,3.2939,6.6178,5.4026,2.7266,0.68299,0.20107
42116,51.354,0.00058905,1.5365,4.1354,11.947,0.00022447,0.00027394,2.379,0.00069187
42119,363.44,0.77853,0.90295,2.7056,5.5484,5.0273,3.2137,1.0424,0.78119
42167,39.916,0,0,0,0,0,0,0,0
42182,24.166,0,0,0,0,0,0,0,0
42297,359.2,0.22273,0.66177,2.9936,6.9814,5.7173,2.8842,0.53706,0.0019934
42452,337.17,0.11616,0.96306,3.7145,7.1266,4.7237,2.7788,0.56381,0.013324
42485,105.96,0.0082713,0.77969,2.9084,7.2115,4.7915,3.4097,0.88352,0.0074306
42501,161.19,0.0088838,0.0034359,2.7398,7.4595,6.954,2.8184,0.0070933,0.0089474
42510,266.8,0.0055068,0.23636,2.9301,6.4611,6.2786,3.2411,0.84137,0.005946
42519,117.21,0.00028375,1.1826,3.5449,7.8775,5.6128,1.7808,0.00030692,0.00080268
42534,224.82,0.0059369,0.0042853,2.866,7.1516,6.3968,2.9283,0.64238,0.0045987
42535,74.494,0.0071541,0.0068764,3.9872,9.3307,6.6513,0.0026585,0.0071025,0.0070338
42542,382.29,0.015491,0.50935,3.2287,7.1176,5.7223,2.855,0.53781,0.013666
42597,0,0,0,0,0,0,0,0,0
42624,2247,0.0153,0.61836,2.8618,7.1705,5.8894,2.8617,0.56896,0.013997
42637,1891,0.089027,1.0431,3.894,6.8762,5.196,2.4385,0.46268,0.00037902
42650,211.15,0.30872,0.53086,2.9025,6.7273,5.5262,2.952,0.7836,0.26882
42655,73.641,0.0017246,0.00046641,3.4377,6.7676,5.3489,3.4355,1.007,0.0011787
42662,258.28,0.011494,0.0099157,3.0676,7.4172,6.3856,3.0898,0.0072414,0.011173
42677,511.28,0.69127,0.84046,2.6994,6.2819,4.971,3.0983,0.89203,0.52563
42704,50.942,0.0008056,1.2002,1.6468,7.006,6.8174,3.3272,0.00040292,0.0012324
42717,149.67,0.015044,0.94023,2.406,7.1721,5.69,2.8476,0.91616,0.012866
42766,0,0,0,0,0,0,0,0,0
42794,44.875,0,0,0,0,0,0,0,0
42815,113.68,0.0047534,0.39528,2.6781,6.0662,6.1771,3.4003,1.273,0.0052046
42816,531.78,0.0067005,0.41525,2.7608,7.5589,5.8553,2.93,0.46715,0.0058782
42824,540.38,0.0066113,0.52865,2.8349,6.9916,6.1502,2.975,0.50722,0.0057543
42833,220.26,0.0036383,0.72471,2.5676,6.1925,5.9075,3.4621,1.1367,0.0052061
42871,168.66,0.56959,0.96295,2.945,6.6851,5.3621,2.3495,0.85948,0.26628
42876,201.69,0.0067607,0.78519,3.0648,6.8409,5.4995,3.2283,0.56912,0.0054403
42877,147.21,0.0065821,0.55772,2.8315,6.7964,6.2076,3.0089,0.58582,0.0054801
42928,63.325,0.010671,0.0092037,3.4104,6.5727,6.2159,3.7655,0.0052335,0.010272
42952,182.29,0.00074403,0.40065,2.7581,6.635,6.5013,3.0196,0.68419,0.00047496
42964,249.84,0.0065779,0.60743,2.9828,6.8854,6.057,2.9384,0.51688,0.0054596
42974,107.09,0.0089014,0.0034086,2.7665,7.3623,7.1196,2.7231,0.0072158,0.0089536
42996,427.63,0.13321,0.77546,2.9415,6.976,6.0651,2.529,0.57923,0.00056184
43009,269.05,0.34888,0.50101,2.7697,5.9632,5.6215,3.4844,0.96689,0.34437
43022,298.4,0.0066267,0.49248,2.8005,6.832,6.0272,3.185,0.65104,0.0051636
